name,type,detail_type,stable,aprove_day,address,road_address,sitearea,lat,lng
라이크라떼,휴게음식점,커피숍,01,2020-06-22,"서울특별시 동대문구 왕산로 117, 불로장생타워 1층 5호 (제기동)",서울특별시 동대문구 왕산로 117,4.13,37.5784958557261,127.036492900333
런 커피(RUN COFFEE),휴게음식점,커피숍,01,2025-05-09,"서울특별시 마포구 와우산로35길 19, 지층 (서교동)",서울특별시 마포구 와우산로35길 19,85.68,37.5558712475746,126.929396291558
더 찬란한,휴게음식점,커피숍,01,2024-03-08,"서울특별시 동대문구 약령시로21가길 3, 지하1층 (청량리동)",서울특별시 동대문구 약령시로21가길 3,28.83,37.5837716865772,127.04493257441
에그셀런트 경희대점,휴게음식점,커피숍,01,2018-09-11,"서울특별시 동대문구 이문로 50, 1층 101호 (휘경동, 그린타워)",서울특별시 동대문구 이문로 50,30.00,37.5917533331879,127.057355233716
컴포즈커피 장한평역사점,휴게음식점,커피숍,01,2024-02-23,"서울특별시 동대문구 천호대로 지하 405, 장한평역 543-202 지하2층 (장안동)",서울특별시 동대문구 천호대로 지하 405,35.62,37.5615026802954,127.064421108758
위톈탕수이,휴게음식점,커피숍,01,2024-02-21,"서울특별시 동대문구 회기로23가길 22, 1층 (회기동)",서울특별시 동대문구 회기로23가길 22,28.00,37.5922194063668,127.054329206525
바나프레소 동대문구청점,휴게음식점,커피숍,01,2024-02-21,"서울특별시 동대문구 고산자로28길 21, 1층 (용두동)",서울특별시 동대문구 고산자로28길 21,66.00,37.5752303080303,127.039521192634
스타벅스 답십리초교사거리,휴게음식점,커피숍,01,2024-03-04,"서울특별시 동대문구 전농로 38, 1,2층 (답십리동)",서울특별시 동대문구 전농로 38,310.00,37.5682540295405,127.057240883237
프로젝트 서울 신설동점,휴게음식점,커피숍,01,2024-02-07,"서울특별시 동대문구 난계로26길 69, 1층 (신설동)",서울특별시 동대문구 난계로26길 69,58.31,37.5712832089644,127.027150715772
커피니 신설점,휴게음식점,커피숍,01,2023-03-03,"서울특별시 동대문구 왕산로 21, 민족통일대통령빌딩 1층 102호 (신설동)",서울특별시 동대문구 왕산로 21,152.75,37.5768030967407,127.025796515924
주식회사 온어스코리아,휴게음식점,커피숍,01,2023-03-03,"서울특별시 동대문구 경희대로 26, 경희대학교 행복기숙사 1층 (회기동)",서울특별시 동대문구 경희대로 26,233.00,37.5939491407769,127.054890960564
나무라듸오 한국외대점,휴게음식점,커피숍,01,2023-02-20,"서울특별시 동대문구 이문로 107, 한국외국어대학교 국제관 2층 (이문동)",서울특별시 동대문구 이문로 107,10.00,37.5982966771548,127.057942413722
투데이즈 커피(Todayz coffee),휴게음식점,커피숍,01,2020-09-18,"서울특별시 동대문구 장한로26길 28, 1층 (장안동)",서울특별시 동대문구 장한로26길 28,9.90,37.57145893056,127.073123142994
엠엠티,휴게음식점,커피숍,01,2021-06-21,"서울특별시 동대문구 사가정로 80, 답십리 뉴타운 카운티 에비뉴 1층 130호 (답십리동)",서울특별시 동대문구 사가정로 80,43.01,37.5752237850342,127.054926569574
메가엠지씨커피 청량리롯데캐슬점,휴게음식점,커피숍,01,2024-01-04,"서울특별시 동대문구 답십리로 27, 1층 109호 (전농동, 청량리역 롯데캐슬 SKY-L65)",서울특별시 동대문구 답십리로 27,29.70,37.5791424001707,127.045821541275
카페게이트 답십리간데메공원점,휴게음식점,커피숍,01,2021-05-12,"서울특별시 동대문구 답십리로30길 48, 1층 (전농동)",서울특별시 동대문구 답십리로30길 48,51.41,37.5733278784909,127.047529228992
139 COFFEE,휴게음식점,커피숍,01,2021-06-18,"서울특별시 동대문구 사가정로5길 3, 1층 (전농동)",서울특별시 동대문구 사가정로5길 3,53.00,37.5762677301922,127.055199254407
커피크레이브,휴게음식점,커피숍,01,2021-05-11,"서울특별시 동대문구 전농로 15, 1층 (답십리동)",서울특별시 동대문구 전농로 15,23.00,37.5665741693649,127.055827097577
카페드노보(Cafe denovo),휴게음식점,커피숍,01,2021-05-31,"서울특별시 동대문구 사가정로 222, 1층 (장안동)",서울특별시 동대문구 사가정로 222,33.00,37.5785449162007,127.069655822972
공차 한국외대점,휴게음식점,커피숍,01,2021-04-29,"서울특별시 동대문구 휘경로5길 3, 1층 (이문동)",서울특별시 동대문구 휘경로5길 3,66.00,37.5956408469455,127.062491915764
스택레이어커피(STACK LAYER coffee),휴게음식점,커피숍,01,2021-05-24,"서울특별시 동대문구 천장산로 28, 1층 (이문동)",서울특별시 동대문구 천장산로 28,49.00,37.5986898226037,127.058038065674
폴바셋 청량리역점,휴게음식점,커피숍,01,2023-01-10,"서울특별시 동대문구 왕산로 214, 청량리역,롯데백화점 3층 (전농동)",서울특별시 동대문구 왕산로 214,265.46,37.584197400389,127.05114503929
문득,휴게음식점,커피숍,01,2023-01-10,"서울특별시 동대문구 무학로 69, e편한세상 청계센트럴포레 상가 106호 (용두동)",서울특별시 동대문구 무학로 69,28.77,37.5708039612952,127.030154779243
카페 매미콩,휴게음식점,커피숍,01,2023-01-02,"서울특별시 동대문구 한천로 443, 2층 (이문동)",서울특별시 동대문구 한천로 443,32.72,37.6001267988215,127.067390282699
카페나누다,휴게음식점,커피숍,01,2023-01-27,"서울특별시 동대문구 망우로 82, 삼육서울병원, 삼육보건대학교 1층 (휘경동)",서울특별시 동대문구 망우로 82,33.65,37.5862119387672,127.06355328121
류애비뉴 장안점,휴게음식점,커피숍,01,2021-08-05,"서울특별시 동대문구 한천로28길 16, 1층 (장안동)",서울특별시 동대문구 한천로28길 16,41.25,37.5733583777629,127.067736885811
댕블리,휴게음식점,커피숍,01,2021-07-22,"서울특별시 동대문구 답십리로23길 127, 1층 (전농동)",서울특별시 동대문구 답십리로23길 127,25.84,37.580677872942,127.051917564535
포텐스커피,휴게음식점,커피숍,01,2021-07-22,"서울특별시 동대문구 약령중앙로 12, 1층 (제기동)",서울특별시 동대문구 약령중앙로 12,29.00,37.579288286783,127.037049485009
커피잼잼,휴게음식점,커피숍,01,2021-09-23,"서울특별시 동대문구 장한로 80, 가우디오피스텔 1층 101호 (장안동)",서울특별시 동대문구 장한로 80,24.91,37.5678878902251,127.069298511151
선길,휴게음식점,커피숍,01,2014-02-20,"서울특별시 동대문구 천호대로16길 16, 1층 (용두동)",서울특별시 동대문구 천호대로16길 16,5.22,37.5731613289009,127.031179625126
카페 시카고,휴게음식점,커피숍,01,2015-04-30,"서울특별시 동대문구 망우로18가길 3, 1층 (휘경동)",서울특별시 동대문구 망우로18가길 3,107.91,37.5893177978624,127.06245118949
컴포즈커피 답십리점,휴게음식점,커피숍,01,2021-08-09,"서울특별시 동대문구 천호대로 313, 네모313빌딩 1층 9호 (답십리동)",서울특별시 동대문구 천호대로 313,37.59,37.5654438438652,127.055308303617
스타벅스 청량리역사점,휴게음식점,커피숍,01,2021-04-16,"서울특별시 동대문구 왕산로 214, 청량리역,롯데백화점 6층 601호 (전농동)",서울특별시 동대문구 왕산로 214,310.00,37.584197400389,127.05114503929
메가엠지씨커피 삼육서울병원점,휴게음식점,커피숍,01,2021-04-21,"서울특별시 동대문구 망우로 78, 1층 (휘경동)",서울특별시 동대문구 망우로 78,49.00,37.5897577082906,127.062022206819
메가엠지씨커피 촬영소사거리점,휴게음식점,커피숍,01,2021-03-15,"서울특별시 동대문구 답십리로 233, 1층 (답십리동)",서울특별시 동대문구 답십리로 233,75.90,37.5729673829785,127.066082002731
이디야 장한평 군자초교점,휴게음식점,커피숍,01,2021-03-29,"서울특별시 동대문구 한천로2길 53, 1층 (장안동)",서울특별시 동대문구 한천로2길 53,86.00,37.5628367694104,127.061408380128
보그너커피,휴게음식점,커피숍,01,2021-03-08,"서울특별시 동대문구 장안벚꽃로 337, 2층 (휘경동)",서울특별시 동대문구 장안벚꽃로 337,18.26,37.5883042269467,127.068849144408
컴포즈커피 장안중앙점,휴게음식점,커피숍,01,2022-09-07,"서울특별시 동대문구 장한로 99, 상가 101-2호 (장안동, 양우 내안애 애플)",서울특별시 동대문구 장한로 99,49.57,37.5697552196555,127.069729702944
투썸플레이스 한국외대점,휴게음식점,커피숍,01,2022-10-20,"서울특별시 동대문구 이문로 104, 사오월빌딩 1층~4층 (이문동)",서울특별시 동대문구 이문로 104,465.11,37.5959875789235,127.060179273489
쓰리엑스라지커피,휴게음식점,커피숍,01,2022-11-01,"서울특별시 동대문구 천호대로 4, 동대문우체국 1층 (신설동)",서울특별시 동대문구 천호대로 4,38.76,37.5747753411,127.023532104042
화이불치,휴게음식점,커피숍,01,2022-10-12,"서울특별시 동대문구 망우로18가길 26, 1층 (휘경동)",서울특별시 동대문구 망우로18가길 26,18.00,37.5890286325297,127.061318592969
둏다,휴게음식점,커피숍,01,2022-08-30,"서울특별시 동대문구 장한로 22, 2층 (장안동)",서울특별시 동대문구 장한로 22,42.00,37.56321714445,127.066126699769
와플대학외대캠퍼스,휴게음식점,커피숍,01,2020-10-30,"서울특별시 동대문구 휘경로 23, 1층 (이문동)",서울특별시 동대문구 휘경로 23,33.00,37.5955512254331,127.062610736569
컴포즈커피 장안래미안점,휴게음식점,커피숍,01,2020-11-03,"서울특별시 동대문구 장한로28길 48, 로얄상가 101호 (장안동)",서울특별시 동대문구 장한로28길 48,48.00,37.5726606645832,127.074584137117
더티도우 (Dirty Dough),휴게음식점,커피숍,01,2025-08-06,"서울특별시 용산구 한강대로52길 17-12, 1층 101호 (한강로2가)",서울특별시 용산구 한강대로52길 17-12,19.50,37.5323284954378,126.972600817404
카페에이투(Cafe A Two),휴게음식점,커피숍,01,2017-08-18,"서울특별시 동대문구 서울시립대로 36, 3층 5호 (전농동, 조이전농프라자)",서울특별시 동대문구 서울시립대로 36,95.00,37.5745726736618,127.046901294623
별빛,휴게음식점,커피숍,01,2016-06-20,서울특별시 동대문구 안암로 6 (신설동),서울특별시 동대문구 안암로 6,14.00,37.5779549391135,127.025328234604
아리스커피(ARIS COFFEE),휴게음식점,커피숍,01,2016-09-23,"서울특별시 동대문구 무학로37길 34, 지상1층 (용두동)",서울특별시 동대문구 무학로37길 34,45.00,37.5778567323284,127.028483740619
다미가한방카페,휴게음식점,전통찻집,01,2016-09-26,"서울특별시 동대문구 약령중앙로 5, 지상1층 (제기동, 대산빌딩)",서울특별시 동대문구 약령중앙로 5,23.14,37.5788339670935,127.036595292842
빙달회기점,휴게음식점,커피숍,01,2016-03-10,"서울특별시 동대문구 이문로1길 25, 1층 (회기동)",서울특별시 동대문구 이문로1길 25,23.24,37.5892840161518,127.052847114575
카페쿡키스,휴게음식점,커피숍,01,2016-03-10,"서울특별시 동대문구 청계천로 471, 1층 103호 (용두동)",서울특별시 동대문구 청계천로 471,9.00,37.5704044060766,127.029656216242
투고샐러드 경희대학교점,휴게음식점,커피숍,01,2015-01-12,"서울특별시 동대문구 경희대로4길 50, 1층 (회기동)",서울특별시 동대문구 경희대로4길 50,17.49,37.5916017225137,127.055028959896
카페슈몽,휴게음식점,커피숍,01,2014-10-20,"서울특별시 동대문구 한천로58길 107, 상가동 1층 105호 (이문동, 현대아파트)",서울특별시 동대문구 한천로58길 107,19.47,37.6012567008701,127.069768152771
쥬스앤아이,휴게음식점,커피숍,01,2015-07-16,"서울특별시 동대문구 이문로 29, 1층 (회기동)",서울특별시 동대문구 이문로 29,26.00,37.5903419724159,127.055950938822
서울쉬퐁,휴게음식점,커피숍,01,2017-09-04,"서울특별시 동대문구 한천로63길 17, 1층 (이문동)",서울특별시 동대문구 한천로63길 17,25.00,37.6039449644645,127.066527842097
카페104,휴게음식점,커피숍,01,2016-03-25,"서울특별시 동대문구 천호대로2길 23-3, 1층 101호 (신설동)",서울특별시 동대문구 천호대로2길 23-3,130.00,37.5740920621206,127.024247549336
브라운팩토리,휴게음식점,커피숍,01,2016-06-09,"서울특별시 동대문구 천호대로 15, 1층 (신설동)",서울특별시 동대문구 천호대로 15,5.49,37.5748711263347,127.025231080979
커피이야기,휴게음식점,커피숍,01,2017-12-19,"서울특별시 동대문구 한천로33길 23, 1층 (답십리동)",서울특별시 동대문구 한천로33길 23,20.99,37.5765492020584,127.066872397309
끌리앙(Client),휴게음식점,커피숍,01,2015-09-16,"서울특별시 동대문구 휘경로14길 28, 1층 (휘경동)",서울특별시 동대문구 휘경로14길 28,20.00,,
토프레소전농점,휴게음식점,커피숍,01,2017-07-07,"서울특별시 동대문구 서울시립대로 36, 1층 1호 (전농동, 전농프라자)",서울특별시 동대문구 서울시립대로 36,151.76,37.5745726736618,127.046901294623
코너카페,휴게음식점,커피숍,01,2018-06-14,"서울특별시 동대문구 한천로46길 74-2, 1층 (장안동)",서울특별시 동대문구 한천로46길 74-2,30.00,37.5814341019956,127.072402223479
원더월커피로스터스,휴게음식점,커피숍,01,2017-03-14,"서울특별시 동대문구 답십리로 80, 1층 (답십리동)",서울특별시 동대문구 답십리로 80,11.00,37.5747324363678,127.049509015035
요거프레소장안점,휴게음식점,커피숍,01,2014-04-14,"서울특별시 동대문구 답십리로 251, 1층 (장안동)",서울특별시 동대문구 답십리로 251,56.10,37.5728071036108,127.068440714439
코코커피앤샌드위치,휴게음식점,커피숍,01,2014-04-25,"서울특별시 동대문구 왕산로 72, 1층 102호 (용두동)",서울특별시 동대문구 왕산로 72,22.85,37.5777282391894,127.031371717206
