nm,type,apv_date,addr,floor,sitearea,lat,lng,flpop_type,trdar_cd,adstrd_cd
애니툰(ANITOON),커피숍,2010-06-24,서울 마포구 홍익로3길 44,6,39.60,37.5526016251589,126.921421864772,TR,3130190,11440660
메가엠지씨커피 서울우신초사거리점,커피숍,2025-01-06,서울 영등포구 신길로 214,1,103.00,37.5110550416186,126.910668994183,TR,3110803,11560515
(주)고메드갤러리아 에티버스 베키아에누보 카페,커피숍,2022-05-27,서울 중구 소월로 3,3,37.85,37.559371862901,126.97620246899,TR,3130022,11140540
슬랩커먼즈,커피숍,2025-12-11,서울 강남구 도곡로8길 8,2,13.00,37.4899150741493,127.035187966065,AL,3110964,11680655
아이엠옥타(I am Octah),커피숍,2021-12-03,서울 강남구 논현로76길 34,1,21.60,37.4977486147745,127.041551836562,TR,3120198,11680650
빽다방 은평초교점,커피숍,2015-10-16,서울 은평구 은평로 235,1,15.00,37.6011742212805,126.933921480404,AL,3110488,11380510
빽다방 청계산입구역점,커피숍,2025-12-11,서울 서초구 청계산로 217,1,72.00,37.4463234319275,127.057319631369,AL,3110947,11650660
로에베 퍼퓸 성수 부티크점,커피숍,2025-12-11,서울 성동구 연무장길 7,2,33.00,37.5440877840398,127.050441178168,TR,3110131,11200690
공차 대치사거리점,커피숍,2025-12-11,서울 강남구 역삼로 506,1,89.40,37.5031091923604,127.059379599667,TR,3120217,11680610
컴포즈커피 시흥금천점,커피숍,2025-12-11,서울 금천구 시흥대로39길 16,1,63.00,37.4472942899152,126.902308538699,TR,3110742,11545670
메가엠지씨커피 천호주꾸미골목점,커피숍,2025-12-11,서울 강동구 천호옛14길 27,1,50.00,37.5361348920172,127.12700305558,TR,3111059,11740650
바나프레소 마포역점,커피숍,2015-11-17,서울 마포구 마포대로 34,1,33.00,37.539260435206,126.946151540413,TR,3120106,11440585
백미당 방배점,커피숍,2025-12-12,서울 서초구 방배로 107,1,133.84,37.4836374216132,126.995851872957,TR,3120166,11650600
주식회사 엘로리아,커피숍,2025-12-12,서울 용산구 이태원로 231,1,91.00,37.5359651378732,126.999266827461,TR,3120046,11170685
작 로스터리 커피공방,커피숍,2025-12-12,서울 구로구 경인로35길 131-15,1,26.00,37.5017381061029,126.85157246859,TR,3110695,11530730
조이블럭카페,커피숍,2025-12-12,서울 송파구 문정로13길 20,1,30.00,37.4948358038294,127.134954315905,TR,3120240,11710632
라시쓰커피(lasis),커피숍,2018-02-07,서울 금천구 가산디지털2로 70,1,129.77,37.474706676466,126.882341560662,TR,3120131,11545510
매머드 익스프레스 성신여대점,커피숍,2023-05-24,서울 성북구 보문로34길 87,1,18.00,37.5914679441694,127.02018819146,TR,3120072,11290575
우지커피 북가좌동점,커피숍,2025-12-12,서울 서대문구 거북골로 192,1,50.00,37.5780938093173,126.909637003132,TR,3110495,11410720
라이미(LAIME)뱅이점,커피숍,2025-08-21,서울 강남구 선릉로 326,1,33.80,37.4987674609702,127.05204400427,TR,3120212,11680630
보릿,커피숍,2025-12-12,서울 도봉구 도봉로110나길 57,1,20.00,37.6485981807726,127.035616010944,TR,3110396,11320511
커피림,커피숍,2025-12-12,서울 종로구 율곡로3길 77,1,65.51,37.5790919031737,126.982040842138,TR,3120005,11110540
알엠티,커피숍,2025-12-12,서울 성동구 뚝섬로 358,2,57.10,37.5398619940032,127.050468655483,TR,3110128,11200650
킹스컵밥 숙대본점,커피숍,2012-03-16,서울 용산구 청파로47길 71,1,19.50,37.5448398200236,126.966454965183,TR,3110069,11170555
더벤티 과기대 협동문점,커피숍,2025-12-12,서울 노원구 공릉로58길 87,1,45.90,37.6356495339839,127.073244801276,TR,3110432,11350611
빽다방 수유사거리점,커피숍,2023-12-14,서울 강북구 수유로 84,1,19.80,37.6360974871702,127.022831776292,TR,3120076,11305660
선우로스터스,커피숍,2025-11-07,서울 광진구 동일로62길 17,1,45.00,37.5597747002315,127.075172162501,TR,3110150,11215740
브랜치(Branch) 27,커피숍,2025-12-15,서울 강동구 천호대로219길 68,1,32.41,37.5487464077353,127.171139058241,TR,3111089,11740520
컴포즈커피 상암점,커피숍,2016-07-08,서울 마포구 월드컵북로 402,1,17.92,37.580189157859,126.888935582716,TR,3120098,11440740
메가엠지씨커피 문정아이파크점,커피숍,2018-05-02,서울 송파구 법원로4길 5,1,37.39,37.482913928496,127.121873324034,TR,3120235,11710642
메가엠지씨커피 양원지구점,커피숍,2022-05-30,서울 중랑구 송림길 206,-1,76.50,37.6067547190188,127.11370290206,AD,,11260655
메가엠지씨커피 논현동현점,커피숍,2024-06-04,서울 강남구 도산대로50길 8,1,49.50,37.5218435196536,127.037322872282,TR,3120200,11680531
커스텀커피 경찰청 직영점,커피숍,2025-11-12,서울 서대문구 통일로 97,1,155.37,37.5642133689349,126.966862806889,TR,3110539,11410565
메가엠지씨커피 선릉세웅타워점,커피숍,2025-12-15,서울 강남구 선릉로 514,1,43.97,37.5056023729557,127.049162712328,TR,3120210,11680590
빙달 대학로점,커피숍,2023-03-14,서울 종로구 창경궁로 261,2,70.00,37.5846451917256,127.000183299208,TR,3120012,11110650
위아원카페_메고지고 중계위너,커피숍,2024-05-01,서울 노원구 동일로 1329,1,5.95,37.6470008264919,127.062487783698,TR,3120082,11350695
카페심,커피숍,2025-12-15,서울 송파구 문정로13길 19,1,27.93,37.4946783093136,127.134795266065,AL,3111036,11710632
커피인류 길음뉴타운점,커피숍,2025-12-15,서울 성북구 길음로 118,1,24.15,37.6113247609887,127.020849661284,AL,3110308,11290660
이디야커피 먹골역점,커피숍,2020-04-17,서울 중랑구 동일로157길 13,1,83.82,37.6097411262067,127.076897926489,TR,3110241,11260630
포트캔커피 롯데시티호텔점,커피숍,2025-01-08,서울 마포구 마포대로 109,1,16.20,37.5450686146253,126.950847479316,TR,3120107,11440555
코끼리MD,커피숍,2014-09-04,서울 강서구 가로공원로 191,1,27.50,37.5374069899716,126.837150022899,TR,3110647,11500540
롯데쇼핑(주) 본점 3층 바샤커피,커피숍,2025-04-09,서울 중구 남대문로 81,3,110.50,37.5647299033135,126.981730421825,TR,3120025,11140520
컴포즈커피 석촌호수서호입구점,커피숍,2025-12-05,서울 송파구 삼학사로19길 2,1,67.13,37.5058979833432,127.096959573323,TR,3120226,11710610
고품격커피공장 방배동떡마당점,커피숍,2025-12-16,서울 서초구 방배로23길 22,1,17.00,37.4862224648038,126.993073854528,TR,3120164,11650600
우지커피 쌍문역점,커피숍,2025-12-16,서울 도봉구 도봉로 473,1,39.60,37.6480007664082,127.033995113936,TR,3130146,11320680
페가수스호,커피숍,2025-12-16,서울 마포구 굴레방로7길 11,1,12.00,37.5562212376926,126.954848683219,TR,3130198,11440555
매머드 익스프레스 오금역점,커피숍,2023-08-01,서울 송파구 오금로 307,1,50.62,37.5034739040838,127.126673907784,TR,3120239,11710570
빽다방 노원역북부점,커피숍,2017-06-23,서울 노원구 상계로3길 21,1,30.55,37.6572141183604,127.062275580083,TR,3120081,11350640
쓰리엑스라지커피 이대서울병원점,커피숍,2024-07-04,서울 강서구 공항대로 260,-1,148.76,37.5572628621214,126.836266829117,AL,3110650,11500611
바샤커피 청담점,커피숍,2024-07-26,서울 강남구 압구정로 432,1,159.15,37.5266074034274,127.044079997771,TR,3120202,11680565
오와케이크 송파직영점,커피숍,2025-12-16,서울 송파구 가락로21길 14,1,72.83,37.5035637124586,127.111023530341,TR,3111015,11710580
메가엠지씨커피 신내시티프라디움점,커피숍,2023-11-27,서울 중랑구 용마산로 670,1,55.86,37.6119441454331,127.102489000658,AL,3110279,11260655
카페준,커피숍,2025-12-16,서울 영등포구 국회대로54길 48,1,22.27,37.5213402926873,126.909874835511,TR,3110800,11560535
이마트24 연세대 제중법현점,커피숍,2018-12-11,서울 서대문구 연세로 50,-1,23.12,37.5660508394158,126.943916239886,AL,3110524,11410585
매머드 익스프레스 신림대학점,커피숍,2015-07-03,서울 관악구 호암로26길 1,1,26.00,37.4709918069211,126.933898672188,TR,3120158,11620735
더벤티 도봉점,커피숍,2021-03-15,서울 도봉구 도봉로180길 28,1,35.40,37.6828886494205,127.047508580816,TR,3110413,11320522
앳코티(at coti),커피숍,2025-11-28,서울 광진구 자양로26길 20,1,15.15,37.5416018020829,127.085052145595,TR,3110166,11215850
레벨업 피씨방 반포점,커피숍,2015-06-30,서울 서초구 고무래로 26,-1,13.20,37.5023470946819,127.011242817338,TR,3120170,11650581
이디야커피,커피숍,2013-12-20,서울 종로구 삼일대로 436-1,1,22.51,37.5736024516612,126.988019050876,TR,3120009,11110615
제이네일(J nail),커피숍,2025-12-17,서울 강남구 선릉로 206,1,22.90,37.4914644228405,127.055641674701,AD,,11680600
스타벅스 양천향교역점,커피숍,2025-12-17,서울 강서구 마곡동로10길 23,1,143.07,37.5686751510585,126.839355910873,TR,3110648,11500603
숲카페,커피숍,2024-11-13,서울 노원구 중계로 239,1,76.00,37.6505874233691,127.073350350295,AD,,11350621
우지커피 광진군자로점,커피숍,2025-04-23,서울 광진구 군자로 82,1,65.66,37.5503882436992,127.071173417801,TR,3120054,11215730
카페홈즈 독산점,커피숍,2025-12-17,서울 금천구 시흥대로 315,1,147.15,37.4609911113644,126.896265163559,AL,3110735,11545610
에이티움 사내카페(ATIUM),커피숍,2024-06-18,서울 강남구 논현로 419,1,91.00,37.4976177837796,127.038091444892,TR,3120198,11680640
로롤Lorol,커피숍,2025-02-21,서울 강서구 마곡동 799,1,50.00,37.559183823588,126.827436030968,TR,3120118,11500611
라운지엑스 24h 용산더프라임점,커피숍,2025-12-17,서울 용산구 원효로90길 11,1,54.81,37.5403958008247,126.969718522289,AL,3110068,11170560
cafe 좋은 날,커피숍,2025-12-17,서울 영등포구 신길동 426,1,10.17,37.5004182654929,126.905845138343,AL,3110790,11560670
백억커피 개롱점,커피숍,2025-12-18,서울 송파구 오금로46길 39,1,82.65,37.4942833693358,127.133790284613,TR,3120240,11710632
SKY CAFE(GRAB&GO),커피숍,2024-01-09,서울 강서구 하늘길 260,4,84.49,37.5477458060624,126.814283153043,AD,,11500620
카페렌토1975,커피숍,2025-12-18,서울 강남구 논현로 662,1,95.00,37.5132202706911,127.031500900601,TR,3120191,11680531
카페요아정 은평점,커피숍,2024-09-02,서울 은평구 응암로12길 21,1,23.00,37.5874734415622,126.919108104166,TR,3110469,11380600
그래머시 스퀘어(GRAMERCY SQUARE),커피숍,2023-10-04,서울 강남구 영동대로 22,-1,32.02,37.4910941147932,127.074163955752,AD,,11680670
도프dpc커피 종로점,커피숍,2025-12-18,서울 종로구 종로16길 13,1,30.00,37.569411368821,126.988797707912,TR,3120009,11110615
빽다방 선정릉역점,커피숍,2020-06-01,서울 강남구 봉은사로54길 9,1,18.15,37.5093873775435,127.043731689379,TR,3120207,11680640
(주)보나비 아티제 잠실롯데월드몰점,커피숍,2020-03-20,서울 송파구 올림픽로 300,4,77.30,37.5137129859207,127.104301829165,TR,3120227,11710710
(주)보나비 아티제외대점,커피숍,2013-09-09,서울 동대문구 이문로 107,1,279.30,37.5982966771548,127.057942413722,AL,3110214,11230740
(주)보나비 아티제 부영태평빌딩점,커피숍,2016-11-16,서울 중구 세종대로 55,-1,460.96,37.5616192365957,126.974978475659,TR,3120021,11140520
(주)보나비 아티제 서울호텔점,커피숍,2011-08-17,서울 중구 동호로 249,3,15.90,37.5575055053737,127.007952910656,AL,3110049,11140580
(주)보나비 아티제 종로그랑서울2점,커피숍,2020-02-25,서울 종로구 종로 33,-1,132.42,37.5709617749066,126.981437983842,TR,3120006,11110615
(주)보나비 아티제 신라성우빌딩점,커피숍,2020-02-20,서울 중구 장충단로8길 28,,25.80,37.5619918277588,127.008127689731,TR,3110048,11140580
(주)보나비 아티제 신라장충사옥점,커피숍,2017-10-20,서울 중구 동호로 236,2,19.69,37.5586728504146,127.007757236375,TR,3120036,11140580
(주)보나비 아티제 대신파이낸스센터점,커피숍,2017-10-20,서울 중구 삼일대로 343,1,108.40,37.5651004556362,126.986959615068,TR,3120029,11140550
(주)보나비 아티제 대한제분점,커피숍,2021-07-13,서울 중구 세종대로 39,14,73.59,37.5607136539523,126.973775321516,TR,3120021,11140520
(주)보나비 아티제 면세2점,커피숍,2011-07-05,서울 중구 동호로 233,-1,28.02,37.5578355615963,127.007636163394,AL,3110049,11140580
컴포즈 커피 개포구룡초교점(COMPOSE COFFEE),커피숍,2024-08-02,서울 강남구 개포로 263,1,48.00,37.4811973926876,127.051771435538,AD,,11680690
(주)보나비 아티제 지에프씨(GFC)점,커피숍,2015-05-15,서울 강남구 테헤란로 152,-1,64.90,37.5000242405515,127.036508620542,TR,3120197,11680640
(주)보나비 아티제 청담제일점,커피숍,2015-02-02,서울 강남구 영동대로 726,1,148.75,37.522820779835,127.05614063947,TR,3120214,11680565
(주)보나비 아티제 사당파스텔시티점,커피숍,2017-12-13,서울 서초구 방배천로 11,1,150.15,37.4777007617804,126.982236074572,TR,3120160,11650610
(주)보나비 아티제 뱅뱅사거리점,커피숍,2017-01-19,서울 강남구 강남대로 298,1,66.22,37.4900614477694,127.032167924402,TR,3120192,11680640
(주)보나비 아티제 미래와희망병원점,커피숍,2017-06-14,서울 강남구 언주로 707,1,68.43,37.5162231391472,127.035010848828,TR,3120196,11680531
(주)보나비 아티제 삼성타운2점,커피숍,2017-08-25,서울 서초구 서초대로74길 11,-1,227.77,37.4966333557707,127.026914460572,TR,3120189,11650520
푸실(poosil),커피숍,2025-07-21,서울 용산구 신흥로11길 62,2,40.80,37.5452282715109,126.985751156187,TR,3110081,11170520
메종 마르지엘라 카페(Maison Margiela Cafe),커피숍,2024-10-22,서울 용산구 대사관로11길 8-7,1,31.40,37.5342822316888,127.00213237536,TR,3110095,11170685
카페 구교리,커피숍,2018-07-02,서울 강동구 풍성로61길 44,1,49.50,37.5305471607073,127.138233267696,TR,3111073,11740700
(주)보나비 아티제 신촌역점,커피숍,2020-08-13,서울 서대문구 신촌로 99,1,349.90,37.5556905692992,126.937158820225,TR,3120094,11410585
(주)보나비아티제건국대병원점,커피숍,2018-07-31,서울 광진구 능동로 120-1,1,65.00,37.5412356316656,127.07205578747,AD,,11215710
(주)보나비 아티제 이대서울병원점,커피숍,2019-05-15,서울 강서구 공항대로 260,-1,528.93,37.5572628621214,126.836266829117,AL,3110650,11500611
(주)보나비아티제여의도역점,커피숍,2018-05-09,서울 영등포구 여의나루로 50,-1,164.88,37.5218052926703,126.925651244211,TR,3120149,11560540
(주)보나비아티제여의도KBS별관점,커피숍,2013-10-01,서울 영등포구 의사당대로1길 34,1,170.10,37.5200729816717,126.930768470578,TR,3120149,11560540
9카페,커피숍,2015-10-20,서울 동대문구 장한로 3,1,23.00,37.5621355469546,127.064573772246,TR,3120066,11230650
(주)보나비아티제상암드림타워점,커피숍,2016-10-06,서울 마포구 월드컵북로56길 19,1,164.89,37.582343255719,126.888365859866,TR,3120098,11440740
메가엠지씨커피 수유대한병원점,커피숍,2025-12-19,서울 강북구 노해로 11,1,44.67,37.6366169181804,127.022764410603,TR,3120076,11305635
공차 한국종합기술사옥점,커피숍,2025-12-15,서울 강동구 상일로10길 36,1,26.80,37.5507989598659,127.174104292142,AL,3111089,11740515
킴킴,커피숍,2025-12-12,서울 강동구 천중로15길 51,1,29.50,37.5474256817822,127.128079247493,TR,3111060,11740610
투썸플레이스 서울대입구역점,커피숍,2025-12-17,서울 관악구 관악로 157,2,230.00,37.4794586323098,126.952089586254,TR,3120159,11620595
투썸플레이스엔타워점,커피숍,2005-12-08,서울 용산구 남산공원길 105,1,19.60,37.5511225714939,126.987867837993,AD,,11170520
그레이 펭귄 커피,커피숍,2025-12-22,서울 성동구 서울숲4길 26-14,1,5.00,37.5468428714684,127.043379113512,AL,3110124,11200660
텐퍼센트커피 마곡파인스퀘어점,커피숍,2025-12-22,서울 강서구 마곡중앙8로5길 11,1,36.50,37.5619100886907,126.837098401629,AL,3110648,11500603
보난자커피 성수,커피숍,2025-12-22,서울 성동구 연무장3길 9,1,26.50,37.5446661109867,127.051334263767,TR,3120051,11200690
엔제리너스 금천롯데타워점,커피숍,2024-10-07,서울 금천구 벚꽃로 100,2,58.44,37.4641706487518,126.891110756716,TR,3110727,11545610
또(TTO) coffee,커피숍,2025-04-28,서울 송파구 백제고분로51길 27,1,41.58,37.5165810807938,127.112713854171,TR,3120233,11710562
스타벅스 덕성여대,커피숍,2025-12-22,서울 도봉구 삼양로 536,2,204.84,37.6509111295818,127.013270792541,TR,3110383,11320660
용산역 라운지 카페스토리웨이,커피숍,2023-01-27,서울 용산구 한강대로23길 55,3,23.70,37.5297718014452,126.964741503485,TR,3120041,11170625
카페 앤 콩(2호점),커피숍,2025-12-22,서울 금천구 벚꽃로 244,1,122.00,37.4767541059774,126.885806750581,TR,3120131,11545510
메가엠지씨커피 목동사거리점,커피숍,2020-02-25,서울 강서구 곰달래로 272,1,56.71,37.5321869103468,126.863175330319,TR,3120111,11500570
방배노인종합복지관(늘봄카페7호점),커피숍,2025-12-19,서울 서초구 방배중앙로 118,1,22.48,37.489853727581,126.987770107373,AL,3110903,11650621
DYLLIS,커피숍,2022-05-30,서울 도봉구 삼양로146길 10,1,33.06,37.6523602756054,127.013225382352,TR,3110383,11320660
딜리스(DYLLIS),커피숍,2025-12-23,서울 성북구 고려대로1길 94,1,42.98,37.5891914188015,127.017274651622,TR,3120071,11290555
매머드커피 익스프레스 성수서울숲ITCT점,커피숍,2025-12-23,서울 성동구 성수일로 10,1,45.60,37.541278064379,127.048828114958,TR,3110127,11200650
포트캔 커피(문정점),커피숍,2025-02-18,서울 송파구 송파대로 167,1,39.99,37.4846614982049,127.120933640924,TR,3120235,11710642
컴포즈커피 강서가로공원점,커피숍,2025-12-23,서울 강서구 가로공원로 191,1,57.85,37.5374069899716,126.837150022899,TR,3110647,11500540
커피인류 가락쌍용점,커피숍,2024-01-02,서울 송파구 동남로 189,1,12.12,37.4946614092198,127.129853687565,AD,,11710632
달향,커피숍,2025-12-23,서울 마포구 연남로13길 1,1,12.00,37.5668986017057,126.917146013274,TR,3110558,11440710
카페드아야,커피숍,2013-05-15,서울 강서구 강서로52길 13,1,53.33,37.55790895136,126.839007580072,TR,3110655,11500615
메가엠지씨커피 여의도더리브점,커피숍,2025-12-23,서울 영등포구 경인로112길 2,1,29.89,37.5180550095154,126.913058048369,TR,3110807,11560535
메가엠지씨커피 양재중앙점,커피숍,2023-07-28,서울 서초구 동산로12길 3,1,62.80,37.4716272775797,127.045290528073,AL,3110942,11650652
메가엠지씨커피 교보타워사거리점,커피숍,2023-04-28,서울 서초구 사평대로57길 44,1,46.20,37.5063515752252,127.022772411063,TR,3120187,11650560
커피도있다,커피숍,2024-01-16,서울 영등포구 영등포로 189-1,1,57.00,37.5206346599837,126.902759486128,TR,3120145,11560535
싱싱주스 고려대점,커피숍,2025-12-23,서울 성북구 안암동5가 1,1,217.91,37.5887144310093,127.035140449769,AL,3110191,11290600
어야가자,커피숍,2019-05-13,서울 강남구 언주로103길 32,-1,23.10,37.5062553976108,127.037428096398,TR,3110965,11680640
메가엠지씨커피 논현힐탑점2층,커피숍,2025-07-10,서울 강남구 논현로 639,2,131.37,37.5105705406578,127.032046539306,AL,3110961,11680521
메가엠지씨커피 청담동주민센터점,커피숍,2025-05-15,서울 강남구 압구정로79길 47,1,66.00,37.525542611473,127.050989239115,TR,3120208,11680565
메가엠지씨커피 봉은사역점,커피숍,2025-12-15,서울 강남구 봉은사로 541,1,82.50,37.5143456496078,127.059144067617,TR,3120221,11680580
메가엠지씨커피 강남해링턴타워점,커피숍,2024-10-07,서울 강남구 강남대로84길 15,1,37.05,37.4970034183304,127.02983569457,TR,3120189,11680640
메가엠지씨커피 대치은마점,커피숍,2024-08-30,서울 강남구 도곡로 510,1,92.90,37.4990204274664,127.062182304456,TR,3120219,11680610
메가엠지씨커피 서울논현초점,커피숍,2025-07-22,서울 강남구 학동로6길 50,1,33.00,37.509231699695,127.026371335948,TR,3120185,11680521
메가엠지씨커피 선정릉역점,커피숍,2023-08-28,서울 강남구 봉은사로 326,1,185.12,37.5096482466672,127.042668888604,TR,3120207,11680640
메가엠지씨커피 역삼GFC점,커피숍,2023-06-09,서울 강남구 역삼로17길 60,1,165.91,37.498590026181,127.036485078614,TR,3120197,11680640
메가엠지씨커피 논현힐탑점,커피숍,2025-07-11,서울 강남구 논현로 639,1,33.05,37.5105705406578,127.032046539306,AL,3110961,11680521
SK직원카페,커피숍,2023-03-23,서울 종로구 인사동7길 32,1,271.00,37.5730661071474,126.984324627926,TR,3120008,11110615
스타벅스 강남자곡점,커피숍,2025-12-23,서울 강남구 자곡로 172,1,133.90,37.4732536264997,127.102566346886,AL,3110999,11680700
메가엠지씨커피 석촌호수점,커피숍,2021-09-30,서울 송파구 삼학사로 100,1,54.38,37.5061702651501,127.097509133661,TR,3120226,11710600
더리터 도봉산입구점,커피숍,2025-12-23,서울 도봉구 도봉산4나길 19-3,1,97.38,37.6883784121547,127.043497812318,TR,3110406,11320521
CAFE PVCS(카페 피브이씨에스),커피숍,2022-12-01,서울 용산구 이태원로 210,1,22.98,37.5345385571496,126.997403849288,TR,3120046,11170685
메가엠지씨커피 석촌한솔점,커피숍,2023-05-09,서울 송파구 백제고분로 354,1,119.00,37.5042470428249,127.105610298639,TR,3120228,11710600
메가엠지씨커피 송파나루역점,커피숍,2021-10-29,서울 송파구 백제고분로 446,1,72.72,37.5104581017222,127.112744120149,TR,3130313,11710562
메가엠지씨커피 잠실초점,커피숍,2024-08-16,서울 송파구 올림픽로 435,1,28.47,37.5213592954462,127.104971745978,TR,3111011,11710690
메가엠지씨커피 송파구청점,커피숍,2025-05-15,서울 송파구 오금로 91,1,315.09,37.5140570329962,127.107667014282,TR,3120229,11710562
메가엠지씨커피 송파해누리초점,커피숍,2025-05-22,서울 송파구 송파대로37길 88,1,91.33,37.4990445040653,127.102799064064,TR,3111009,11710600
카페드고메 아워홈빌딩점,커피숍,2024-11-26,서울 강남구 강남대로78길 22,1,77.50,37.4951622291581,127.031161983153,TR,3120189,11680640
금천어울림카페,커피숍,2020-11-09,서울 금천구 시흥대로73길 30,1,37.12,37.4570125280505,126.897626052706,AL,3110740,11545670
파머스박스 여의도점,커피숍,2024-01-12,서울 영등포구 국제금융로8길 11,1,41.09,37.5210989114185,126.929781329983,TR,3120149,11560540
엔제리너스 구로디지털역점,커피숍,2025-01-08,서울 관악구 시흥대로 572,1,158.96,37.4838892721327,126.90281628743,TR,3120130,11620725
텐퍼센트커피 창동역점,커피숍,2023-12-08,서울 도봉구 노해로69길 150,1,30.67,37.6590464061269,127.050690661699,AD,,11320514
메가엠지씨커피 홍대입구역점,커피숍,2017-07-24,서울 마포구 홍익로6길 48,1,118.35,37.5561987179748,126.924240432733,TR,3130191,11440660
콘티뉴이티 을지로,커피숍,2023-08-24,서울 중구 수표로 30,3,90.00,37.5638329928714,126.99039016539,TR,3120030,11140605
엔제리너스 잠실롯데월드몰 1층점,커피숍,2014-10-07,서울 송파구 올림픽로 300,1,172.32,37.5137129859207,127.104301829165,TR,3120227,11710710
오 마이 데이즈(oh my days),커피숍,2024-03-28,서울 강서구 공항대로 376,1,135.40,37.5568482740514,126.84719334651,AL,3110660,11500591
텐퍼센트커피 강남국기원점,커피숍,2025-12-24,서울 강남구 강남대로94길 55,1,49.28,37.5005339869309,127.031660682357,TR,3120197,11680640
메가엠지씨커피 보신각점,커피숍,2025-10-10,서울 종로구 종로 62,1,238.02,37.5699336122191,126.984287137633,TR,3120006,11110615
메가엠지씨커피 서울대잔디광장점,커피숍,2023-02-20,서울 관악구 관악로 1,1,156.00,37.4662872666604,126.94815644252,AD,,11620735
원두볶는사람들,커피숍,2014-07-18,서울 광진구 자양로13길 107,1,21.00,37.5322248291032,127.079881487917,TR,3110154,11215820
브레쉬에비뉴,커피숍,2014-04-24,서울 도봉구 방학로 216,1,259.25,37.6620434153884,127.028066503436,AL,3110390,11320710
매머드익스프레스 (경찰병원점),커피숍,2019-05-09,서울 송파구 송파대로30길 36,1,20.82,37.4957231854199,127.121087062286,TR,3120237,11710620
호야이즈 커피(hoyais coffee),커피숍,2025-12-26,서울 강동구 양재대로 1307,1,53.20,37.5231479442323,127.134023489042,TR,3120245,11740660
메가엠지씨커피 금천박미삼거리점,커피숍,2024-02-28,서울 금천구 시흥대로39길 16,1,87.94,37.4472942899152,126.902308538699,TR,3110742,11545670
랄프스커피 파르나스몰,커피숍,2025-12-26,서울 강남구 영동대로 511,-1,58.00,37.510356849269,127.061023782931,TR,3120222,11680580
말베르크,커피숍,2025-12-26,서울 노원구 동일로180길 53,2,364.00,37.6228642982568,127.077159062429,TR,3130159,11350595
파머스박스 양재역점,커피숍,2024-09-26,서울 서초구 강남대로 206,1,41.20,37.4826683155589,127.036507410115,TR,3120179,11650651
(주)예스엠컨설팅 탐앤탐스 군자역점,커피숍,2014-07-15,서울 광진구 능동로 296,1,240.40,37.5560333591548,127.07923079266,TR,3120055,11215780
차바타차바타(ciabatta.ciabatta),커피숍,2023-10-27,서울 서초구 서초대로1길 6,1,28.86,37.4868373075429,126.983165380226,TR,3120156,11650621
카페유림,커피숍,2023-11-24,서울 광진구 뚝섬로52길 58,1,77.73,37.5295368604372,127.078284560828,AL,3110157,11215830
코랄밸리,커피숍,2019-03-18,서울 동작구 국사봉1길 62,1,8.11,37.4986545266946,126.931307434289,TR,3130261,11590550
우지커피 노원중앙점,커피숍,2025-12-26,서울 노원구 노해로 488,1,38.34,37.6543222923845,127.062168567542,TR,3120081,11350695
엔제리너스커피 강동경희대병원,커피숍,2016-06-03,서울 강동구 동남로 892,1,92.56,37.5520459324005,127.157084787845,AD,,11740520
교동십원빵,커피숍,2024-06-24,서울 금천구 시흥대로110길 2,1,20.24,37.467042033072,126.898759054782,TR,3110736,11545640
"카페, 불암산",커피숍,2025-08-07,서울 노원구 덕릉로124길 5,-1,116.55,37.6698946037497,127.081379120958,AL,3110439,11350665
윌리 앤 버터 (wily&butter),커피숍,2023-05-02,서울 구로구 고척로60길 13,3,77.60,37.5058028076096,126.859529028662,TR,3110701,11530730
카페 구앤몽,커피숍,2025-12-29,서울 동작구 서달로 123,2,89.81,37.5042118646331,126.959673143176,AL,3110841,11590605
원더이알에스(Wonderers),커피숍,2025-12-29,서울 송파구 오금로36길 48,1,79.34,37.4998914815242,127.122859118279,TR,3120237,11710620
스탠브루 마곡점,커피숍,2025-11-07,서울 강서구 공항대로 150,1,86.54,37.5594663701616,126.824437485995,TR,3120118,11500611
발도스커피,커피숍,2025-12-29,서울 강동구 명일로 200,1,45.00,37.5365378431537,127.145928885855,TR,3111083,11740685
바소용산(VASO),커피숍,2025-12-29,서울 용산구 한강대로15길 19-8,1,38.35,37.5259212779518,126.962968212826,TR,3110062,11170625
재리스 토스트 & 커피,커피숍,2025-04-07,서울 서대문구 명지대길 112,1,61.37,37.584928672584,126.923145605925,TR,3110503,11410685
씨엠오 꽃집 압구정(COFFEE MOTH ORCHID),커피숍,2025-09-04,서울 강남구 압구정로 309,1,30.00,37.5319211463698,127.035538506088,AD,,11680545
홉슈크림,커피숍,2018-04-30,서울 강서구 하늘길 38,-1,64.44,37.5713695798026,126.802960133589,TR,3120115,11500640
CAFE336(카페336),커피숍,2025-12-29,서울 서초구 남부순환로358길 52,1,90.09,37.4843165458033,127.040074652021,TR,3110939,11650651
엔제리너스커피로스터스 잠실점,커피숍,2024-11-13,서울 송파구 올림픽로 212,-1,47.93,37.5107067799275,127.094231575378,TR,3001495,11710680
(주)보나비 아티제 용산아이파크몰점,커피숍,2015-12-09,서울 용산구 한강대로23길 55,7,99.60,37.5297718014452,126.964741503485,TR,3120041,11170625
(주)보나비아티제신용산역점,커피숍,2017-11-03,서울 용산구 한강대로 95,1,131.30,37.5288173852679,126.966653789116,TR,3120041,11170625
